k,alpha,species,applied-region,Successes,Failures,NonDecisions,Total,DecisionAccuracy,OverallAccuracy
14 , 0.000 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
14 , 0.000 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
14 , 0.000 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
14 , 0.000 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
14 , 0.000 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
14 , 0.000 , OVERALL , 16-23 , 88 , 5365 , 0 , 5453 , 0.016 , 0.016
14 , 0.000 , OVERALL , 23-5 , 55 , 6117 , 0 , 6172 , 0.009 , 0.009
14 , 0.500 , Cw and Dg , 16-23 , 2 , 28 , 0 , 30 , 0.067 , 0.067
14 , 0.500 , Cw and Dg , 23-5 , 7 , 23 , 0 , 30 , 0.233 , 0.233
14 , 0.500 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.500 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.500 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
14 , 0.500 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
14 , 0.500 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
14 , 0.500 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
14 , 0.500 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
14 , 0.500 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
14 , 0.500 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
14 , 0.500 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
14 , 0.500 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.500 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.500 , Cw , 16-23 , 12 , 18 , 0 , 30 , 0.400 , 0.400
14 , 0.500 , Cw , 23-5 , 19 , 12 , 0 , 31 , 0.613 , 0.613
14 , 0.500 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.500 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.500 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
14 , 0.500 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
14 , 0.500 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
14 , 0.500 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
14 , 0.500 , Dog , 16-23 , 1 , 141 , 0 , 142 , 0.007 , 0.007
14 , 0.500 , Dog , 23-5 , 4 , 209 , 0 , 213 , 0.019 , 0.019
14 , 0.500 , Human , 16-23 , 2 , 2076 , 0 , 2078 , 0.001 , 0.001
14 , 0.500 , Human , 23-5 , 5 , 2476 , 0 , 2481 , 0.002 , 0.002
14 , 0.500 , Hu and Cw , 16-23 , 21 , 9 , 0 , 30 , 0.700 , 0.700
14 , 0.500 , Hu and Cw , 23-5 , 6 , 24 , 0 , 30 , 0.200 , 0.200
14 , 0.500 , Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
14 , 0.500 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
14 , 0.500 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
14 , 0.500 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
14 , 0.500 , Pig/Swine , 16-23 , 0 , 27 , 0 , 27 , 0.000 , 0.000
14 , 0.500 , Pig/Swine , 23-5 , 0 , 25 , 0 , 25 , 0.000 , 0.000
14 , 0.500 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.500 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
14 , 0.500 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.500 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.500 , Wild Pig , 16-23 , 1 , 16 , 0 , 17 , 0.059 , 0.059
14 , 0.500 , Wild Pig , 23-5 , 0 , 12 , 0 , 12 , 0.000 , 0.000
14 , 0.500 , Cow , 16-23 , 1 , 1866 , 0 , 1867 , 0.001 , 0.001
14 , 0.500 , Cow , 23-5 , 3 , 1911 , 0 , 1914 , 0.002 , 0.002
14 , 0.500 , Hu , 16-23 , 13 , 17 , 0 , 30 , 0.433 , 0.433
14 , 0.500 , Hu , 23-5 , 0 , 32 , 0 , 32 , 0.000 , 0.000
14 , 0.500 , Hu Cw and Dg , 16-23 , 16 , 14 , 0 , 30 , 0.533 , 0.533
14 , 0.500 , Hu Cw and Dg , 23-5 , 9 , 21 , 0 , 30 , 0.300 , 0.300
14 , 0.500 , Hu and Dg , 16-23 , 17 , 16 , 0 , 33 , 0.515 , 0.515
14 , 0.500 , Hu and Dg , 23-5 , 1 , 32 , 0 , 33 , 0.030 , 0.030
14 , 0.500 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
14 , 0.500 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
14 , 0.500 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
14 , 0.500 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
14 , 0.500 , Pig , 16-23 , 2 , 35 , 0 , 37 , 0.054 , 0.054
14 , 0.500 , Pig , 23-5 , 1 , 33 , 0 , 34 , 0.029 , 0.029
14 , 0.500 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
14 , 0.500 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
14 , 0.500 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
14 , 0.500 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
14 , 0.500 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
14 , 0.500 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
14 , 0.500 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.500 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.500 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
14 , 0.500 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
14 , 0.500 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
14 , 0.500 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
14 , 0.500 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
14 , 0.500 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
14 , 0.500 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
14 , 0.500 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
14 , 0.500 , OVERALL , 16-23 , 88 , 5365 , 0 , 5453 , 0.016 , 0.016
14 , 0.500 , OVERALL , 23-5 , 55 , 6117 , 0 , 6172 , 0.009 , 0.009
14 , 0.900 , Cw and Dg , 16-23 , 2 , 28 , 0 , 30 , 0.067 , 0.067
14 , 0.900 , Cw and Dg , 23-5 , 7 , 23 , 0 , 30 , 0.233 , 0.233
14 , 0.900 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.900 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.900 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
14 , 0.900 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
14 , 0.900 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
14 , 0.900 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
14 , 0.900 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
14 , 0.900 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
14 , 0.900 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
14 , 0.900 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
14 , 0.900 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.900 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.900 , Cw , 16-23 , 12 , 18 , 0 , 30 , 0.400 , 0.400
14 , 0.900 , Cw , 23-5 , 19 , 12 , 0 , 31 , 0.613 , 0.613
14 , 0.900 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.900 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.900 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
14 , 0.900 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
14 , 0.900 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
14 , 0.900 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
14 , 0.900 , Dog , 16-23 , 1 , 141 , 0 , 142 , 0.007 , 0.007
14 , 0.900 , Dog , 23-5 , 4 , 209 , 0 , 213 , 0.019 , 0.019
14 , 0.900 , Human , 16-23 , 2 , 2076 , 0 , 2078 , 0.001 , 0.001
14 , 0.900 , Human , 23-5 , 5 , 2476 , 0 , 2481 , 0.002 , 0.002
14 , 0.900 , Hu and Cw , 16-23 , 21 , 9 , 0 , 30 , 0.700 , 0.700
14 , 0.900 , Hu and Cw , 23-5 , 6 , 24 , 0 , 30 , 0.200 , 0.200
14 , 0.900 , Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
14 , 0.900 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
14 , 0.900 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
14 , 0.900 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
14 , 0.900 , Pig/Swine , 16-23 , 0 , 27 , 0 , 27 , 0.000 , 0.000
14 , 0.900 , Pig/Swine , 23-5 , 0 , 25 , 0 , 25 , 0.000 , 0.000
14 , 0.900 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.900 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
14 , 0.900 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.900 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.900 , Wild Pig , 16-23 , 1 , 16 , 0 , 17 , 0.059 , 0.059
14 , 0.900 , Wild Pig , 23-5 , 0 , 12 , 0 , 12 , 0.000 , 0.000
14 , 0.900 , Cow , 16-23 , 1 , 1866 , 0 , 1867 , 0.001 , 0.001
14 , 0.900 , Cow , 23-5 , 3 , 1911 , 0 , 1914 , 0.002 , 0.002
14 , 0.900 , Hu , 16-23 , 12 , 18 , 0 , 30 , 0.400 , 0.400
14 , 0.900 , Hu , 23-5 , 0 , 32 , 0 , 32 , 0.000 , 0.000
14 , 0.900 , Hu Cw and Dg , 16-23 , 16 , 14 , 0 , 30 , 0.533 , 0.533
14 , 0.900 , Hu Cw and Dg , 23-5 , 9 , 21 , 0 , 30 , 0.300 , 0.300
14 , 0.900 , Hu and Dg , 16-23 , 17 , 16 , 0 , 33 , 0.515 , 0.515
14 , 0.900 , Hu and Dg , 23-5 , 1 , 32 , 0 , 33 , 0.030 , 0.030
14 , 0.900 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
14 , 0.900 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
14 , 0.900 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
14 , 0.900 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
14 , 0.900 , Pig , 16-23 , 2 , 35 , 0 , 37 , 0.054 , 0.054
14 , 0.900 , Pig , 23-5 , 1 , 33 , 0 , 34 , 0.029 , 0.029
14 , 0.900 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
14 , 0.900 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
14 , 0.900 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
14 , 0.900 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
14 , 0.900 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
14 , 0.900 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
14 , 0.900 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.900 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.900 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
14 , 0.900 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
14 , 0.900 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
14 , 0.900 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
14 , 0.900 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
14 , 0.900 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
14 , 0.900 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
14 , 0.900 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
14 , 0.900 , OVERALL , 16-23 , 87 , 5366 , 0 , 5453 , 0.016 , 0.016
14 , 0.900 , OVERALL , 23-5 , 55 , 6117 , 0 , 6172 , 0.009 , 0.009
14 , 0.950 , Cw and Dg , 16-23 , 2 , 28 , 0 , 30 , 0.067 , 0.067
14 , 0.950 , Cw and Dg , 23-5 , 7 , 23 , 0 , 30 , 0.233 , 0.233
14 , 0.950 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.950 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.950 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
14 , 0.950 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
14 , 0.950 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
14 , 0.950 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
14 , 0.950 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
14 , 0.950 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
14 , 0.950 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
14 , 0.950 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
14 , 0.950 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.950 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.950 , Cw , 16-23 , 12 , 18 , 0 , 30 , 0.400 , 0.400
14 , 0.950 , Cw , 23-5 , 19 , 12 , 0 , 31 , 0.613 , 0.613
14 , 0.950 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.950 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.950 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
14 , 0.950 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
14 , 0.950 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
14 , 0.950 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
14 , 0.950 , Dog , 16-23 , 1 , 141 , 0 , 142 , 0.007 , 0.007
14 , 0.950 , Dog , 23-5 , 4 , 209 , 0 , 213 , 0.019 , 0.019
14 , 0.950 , Human , 16-23 , 2 , 2076 , 0 , 2078 , 0.001 , 0.001
14 , 0.950 , Human , 23-5 , 5 , 2476 , 0 , 2481 , 0.002 , 0.002
14 , 0.950 , Hu and Cw , 16-23 , 21 , 9 , 0 , 30 , 0.700 , 0.700
14 , 0.950 , Hu and Cw , 23-5 , 6 , 24 , 0 , 30 , 0.200 , 0.200
14 , 0.950 , Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
14 , 0.950 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
14 , 0.950 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
14 , 0.950 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
14 , 0.950 , Pig/Swine , 16-23 , 0 , 27 , 0 , 27 , 0.000 , 0.000
14 , 0.950 , Pig/Swine , 23-5 , 0 , 25 , 0 , 25 , 0.000 , 0.000
14 , 0.950 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.950 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
14 , 0.950 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.950 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.950 , Wild Pig , 16-23 , 1 , 16 , 0 , 17 , 0.059 , 0.059
14 , 0.950 , Wild Pig , 23-5 , 0 , 12 , 0 , 12 , 0.000 , 0.000
14 , 0.950 , Cow , 16-23 , 1 , 1866 , 0 , 1867 , 0.001 , 0.001
14 , 0.950 , Cow , 23-5 , 3 , 1911 , 0 , 1914 , 0.002 , 0.002
14 , 0.950 , Hu , 16-23 , 12 , 18 , 0 , 30 , 0.400 , 0.400
14 , 0.950 , Hu , 23-5 , 0 , 32 , 0 , 32 , 0.000 , 0.000
14 , 0.950 , Hu Cw and Dg , 16-23 , 16 , 14 , 0 , 30 , 0.533 , 0.533
14 , 0.950 , Hu Cw and Dg , 23-5 , 9 , 21 , 0 , 30 , 0.300 , 0.300
14 , 0.950 , Hu and Dg , 16-23 , 17 , 16 , 0 , 33 , 0.515 , 0.515
14 , 0.950 , Hu and Dg , 23-5 , 1 , 32 , 0 , 33 , 0.030 , 0.030
14 , 0.950 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
14 , 0.950 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
14 , 0.950 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
14 , 0.950 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
14 , 0.950 , Pig , 16-23 , 2 , 35 , 0 , 37 , 0.054 , 0.054
14 , 0.950 , Pig , 23-5 , 1 , 33 , 0 , 34 , 0.029 , 0.029
14 , 0.950 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
14 , 0.950 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
14 , 0.950 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
14 , 0.950 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
14 , 0.950 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
14 , 0.950 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
14 , 0.950 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.950 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.950 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
14 , 0.950 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
14 , 0.950 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
14 , 0.950 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
14 , 0.950 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
14 , 0.950 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
14 , 0.950 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
14 , 0.950 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
14 , 0.950 , OVERALL , 16-23 , 87 , 5366 , 0 , 5453 , 0.016 , 0.016
14 , 0.950 , OVERALL , 23-5 , 55 , 6117 , 0 , 6172 , 0.009 , 0.009
14 , 0.960 , Cw and Dg , 16-23 , 2 , 28 , 0 , 30 , 0.067 , 0.067
14 , 0.960 , Cw and Dg , 23-5 , 7 , 23 , 0 , 30 , 0.233 , 0.233
14 , 0.960 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.960 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.960 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
14 , 0.960 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
14 , 0.960 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
14 , 0.960 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
14 , 0.960 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
14 , 0.960 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
14 , 0.960 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
14 , 0.960 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
14 , 0.960 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.960 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.960 , Cw , 16-23 , 12 , 18 , 0 , 30 , 0.400 , 0.400
14 , 0.960 , Cw , 23-5 , 19 , 12 , 0 , 31 , 0.613 , 0.613
14 , 0.960 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.960 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.960 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
14 , 0.960 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
14 , 0.960 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
14 , 0.960 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
14 , 0.960 , Dog , 16-23 , 1 , 141 , 0 , 142 , 0.007 , 0.007
14 , 0.960 , Dog , 23-5 , 4 , 209 , 0 , 213 , 0.019 , 0.019
14 , 0.960 , Human , 16-23 , 2 , 2076 , 0 , 2078 , 0.001 , 0.001
14 , 0.960 , Human , 23-5 , 5 , 2476 , 0 , 2481 , 0.002 , 0.002
14 , 0.960 , Hu and Cw , 16-23 , 21 , 9 , 0 , 30 , 0.700 , 0.700
14 , 0.960 , Hu and Cw , 23-5 , 6 , 24 , 0 , 30 , 0.200 , 0.200
14 , 0.960 , Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
14 , 0.960 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
14 , 0.960 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
14 , 0.960 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
14 , 0.960 , Pig/Swine , 16-23 , 0 , 27 , 0 , 27 , 0.000 , 0.000
14 , 0.960 , Pig/Swine , 23-5 , 0 , 25 , 0 , 25 , 0.000 , 0.000
14 , 0.960 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.960 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
14 , 0.960 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.960 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.960 , Wild Pig , 16-23 , 1 , 16 , 0 , 17 , 0.059 , 0.059
14 , 0.960 , Wild Pig , 23-5 , 0 , 12 , 0 , 12 , 0.000 , 0.000
14 , 0.960 , Cow , 16-23 , 1 , 1866 , 0 , 1867 , 0.001 , 0.001
14 , 0.960 , Cow , 23-5 , 3 , 1911 , 0 , 1914 , 0.002 , 0.002
14 , 0.960 , Hu , 16-23 , 12 , 18 , 0 , 30 , 0.400 , 0.400
14 , 0.960 , Hu , 23-5 , 0 , 32 , 0 , 32 , 0.000 , 0.000
14 , 0.960 , Hu Cw and Dg , 16-23 , 16 , 14 , 0 , 30 , 0.533 , 0.533
14 , 0.960 , Hu Cw and Dg , 23-5 , 9 , 21 , 0 , 30 , 0.300 , 0.300
14 , 0.960 , Hu and Dg , 16-23 , 17 , 16 , 0 , 33 , 0.515 , 0.515
14 , 0.960 , Hu and Dg , 23-5 , 1 , 32 , 0 , 33 , 0.030 , 0.030
14 , 0.960 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
14 , 0.960 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
14 , 0.960 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
14 , 0.960 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
14 , 0.960 , Pig , 16-23 , 2 , 35 , 0 , 37 , 0.054 , 0.054
14 , 0.960 , Pig , 23-5 , 1 , 33 , 0 , 34 , 0.029 , 0.029
14 , 0.960 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
14 , 0.960 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
14 , 0.960 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
14 , 0.960 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
14 , 0.960 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
14 , 0.960 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
14 , 0.960 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
14 , 0.960 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
14 , 0.960 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
14 , 0.960 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
